level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
5	1	19	1	4	2	246	541	98	23	96	028495
5	1	19	1	4	3	456	541	132	27	96	49,984.00
4	1	19	1	5	0	45	591	355	23	-1	
5	1	19	1	5	1	45	591	66	23	62	2018
5	1	19	1	5	2	172	591	46	22	62	KIA
5	1	19	1	5	3	346	591	54	23	44	STIt
4	1	19	1	6	0	38	662	550	27	-1	
5	1	19	1	6	1	38	662	206	23	40	5XYPK4A53KG
5	1	19	1	6	2	254	662	98	23	94	448403
5	1	19	1	6	3	456	662	132	27	96	44,281.00
4	1	19	1	7	0	45	712	355	23	-1	
5	1	19	1	7	1	45	712	66	23	59	2019
5	1	19	1	7	2	0	0	600	2350	45	~
5	1	19	1	7	3	172	712	46	22	95	KIA
5	1	19	1	7	4	346	712	54	23	96	SOF
4	1	19	1	8	0	38	782	550	27	-1	
5	1	19	1	8	1	38	782	206	23	71	5XYPK4A57KG
5	1	19	1	8	2	254	782	98	23	91	499435
5	1	19	1	8	3	457	782	131	27	95	39,513.00
4	1	19	1	9	0	45	832	355	23	-1	
5	1	19	1	9	1	45	832	66	23	59	2019
5	1	19	1	9	2	0	0	600	2350	45	~
5	1	19	1	9	3	172	832	46	22	95	KIA
5	1	19	1	9	4	346	832	54	23	96	SOF
4	1	19	1	10	0	37	908	550	27	-1	
5	1	19	1	10	1	37	908	86	23	95	Total:
5	1	19	1	10	2	137	908	87	23	92	DEMO
5	1	19	1	10	3	232	908	168	23	69	AUTOMOBII
5	1	19	1	10	4	441	908	146	27	96	133,778.00
4	1	19	1	11	0	35	1012	365	29	-1	
5	1	19	1	11	1	35	1012	125	23	96	Customer
5	1	19	1	11	2	163	1012	153	23	95	Collateral
5	1	19	1	11	3	325	1012	75	29	96	Type:
4	1	19	1	12	0	39	1097	549	27	-1	
5	1	19	1	12	1	39	1097	195	23	92	KNAS34J62K6
5	1	19	1	12	2	245	1097	96	23	96	009872
5	1	19	1	12	3	457	1097	131	27	96	60,514.00
4	1	19	1	13	0	45	1147	355	23	-1	
5	1	19	1	13	1	45	1147	66	23	53	2019
5	1	19	1	13	2	172	1147	46	22	53	KIA
5	1	19	1	13	3	347	1147	53	23	69	K90:
4	1	19	1	14	0	39	1217	549	23	-1	
5	1	19	1	14	1	39	1217	195	23	88	KNAS24J64K6
5	1	19	1	14	2	245	1217	96	23	96	010282
5	1	19	1	14	3	532	1217	56	23	96	0.00
4	1	19	1	15	0	45	1267	173	23	-1	
5	1	19	1	15	1	45	1267	66	23	53	2019
5	1	19	1	15	2	172	1267	46	22	53	KIA
4	1	19	1	16	0	38	1337	550	23	-1	
5	1	19	1	16	1	38	1337	184	23	85	3KPF24AD6KE
5	1	19	1	16	2	224	1337	125	23	96	011320
5	1	19	1	16	3	532	1337	56	23	96	0.00
4	1	19	1	17	0	45	1387	355	23	-1	
5	1	19	1	17	1	45	1387	66	23	53	2019
5	1	19	1	17	2	172	1387	46	22	53	KIA
5	1	19	1	17	3	347	1387	53	23	89	FOF
4	1	19	1	18	0	38	1458	550	27	-1	
5	1	19	1	18	1	38	1458	205	23	84	3KPF34ADXKE
5	1	19	1	18	2	255	1458	97	23	96	012757
5	1	19	1	18	3	456	1458	132	27	96	21,976.00
4	1	19	1	19	0	45	1508	355	23	-1	
5	1	19	1	19	1	45	1508	66	23	53	2019
5	1	19	1	19	2	172	1508	46	22	53	KIA
5	1	19	1	19	3	347	1508	53	23	88	FOF
4	1	19	1	20	0	38	1578	550	27	-1	
5	1	19	1	20	1	38	1578	202	23	81	3KPF34ADOKE
5	1	19	1	20	2	251	1578	97	23	96	012864
5	1	19	1	20	3	456	1578	132	27	95	21,859.00
4	1	19	1	21	0	45	1628	355	23	-1	
5	1	19	1	21	1	45	1628	66	23	53	2019
5	1	19	1	21	2	172	1628	46	22	53	KIA
5	1	19	1	21	3	347	1628	53	23	88	FOF
4	1	19	1	22	0	39	1698	549	27	-1	
5	1	19	1	22	1	39	1698	195	23	75	KNAE25LA0J6
5	1	19	1	22	2	245	1698	97	23	96	017300
5	1	19	1	22	3	457	1698	131	27	96	38,075.00
4	1	19	1	23	0	45	1748	355	23	-1	
5	1	19	1	23	1	45	1748	66	23	76	2018
5	1	19	1	23	2	172	1748	46	22	76	KIA
5	1	19	1	23	3	346	1748	54	23	59	STit
4	1	19	1	24	0	39	1818	549	27	-1	
5	1	19	1	24	1	39	1818	196	23	80	KNAE55LC9J6
5	1	19	1	24	2	246	1818	97	23	96	020172
5	1	19	1	24	3	456	1818	132	27	96	47,742.00
4	1	19	1	25	0	45	1868	355	23	-1	
5	1	19	1	25	1	45	1868	66	23	76	2018
5	1	19	1	25	2	172	1868	46	22	76	KIA
5	1	19	1	25	3	346	1868	54	23	59	STit
4	1	19	1	26	0	38	1938	550	27	-1	
5	1	19	1	26	1	38	1938	202	23	64	3KPF34ADOKE
5	1	19	1	26	2	251	1938	97	23	96	022844
5	1	19	1	26	3	456	1938	132	27	95	21,599.00
4	1	19	1	27	0	45	1988	355	23	-1	
5	1	19	1	27	1	45	1988	66	23	53	2019
5	1	19	1	27	2	172	1988	46	22	53	KIA
5	1	19	1	27	3	347	1988	53	23	88	FOF
4	1	19	1	28	0	38	2059	550	27	-1	
5	1	19	1	28	1	38	2059	202	23	85	3KPF24AD8KE
5	1	19	1	28	2	251	2059	97	23	96	026336
5	1	19	1	28	3	459	2059	129	27	96	19,593.00
4	1	19	1	29	0	45	2109	355	23	-1	
5	1	19	1	29	1	45	2109	66	23	72	2019
5	1	19	1	29	2	172	2109	46	22	72	KIA
5	1	19	1	29	3	347	2109	53	23	87	FOF
4	1	19	1	30	0	39	2179	549	23	-1	
5	1	19	1	30	1	39	2179	196	23	90	KNAE55LC7J6
5	1	19	1	30	2	246	2179	98	23	96	028495
5	1	19	1	30	3	532	2179	56	23	90	0.00
2	1	20	0	0	0	45	2229	355	23	-1	
3	1	20	1	0	0	45	2229	355	23	-1	
4	1	20	1	1	0	45	2229	355	23	-1	
5	1	20	1	1	1	45	2229	66	23	96	2018
5	1	20	1	1	2	172	2229	46	22	95	KIA
5	1	20	1	1	3	346	2229	54	23	48	STit
2	1	21	0	0	0	20	2266	578	6	-1	
3	1	21	1	0	0	20	2266	578	6	-1	
4	1	21	1	1	0	20	2266	578	6	-1	
5	1	21	1	1	1	20	2266	578	6	95	 
