level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
5	1	18	1	5	2	250	596	97	23	96	655957
5	1	18	1	5	3	456	596	132	27	96	22,257.00
4	1	18	1	6	0	45	646	355	23	-1	
5	1	18	1	6	1	45	646	66	23	82	2019
5	1	18	1	6	2	172	646	46	22	82	KIA
5	1	18	1	6	3	346	646	54	23	85	SOL
4	1	18	1	7	0	39	716	549	27	-1	
5	1	18	1	7	1	39	716	201	23	92	KNDJP3A50K7
5	1	18	1	7	2	250	716	97	23	96	655958
5	1	18	1	7	3	456	716	132	27	96	22,257.00
4	1	18	1	8	0	45	766	355	23	-1	
5	1	18	1	8	1	45	766	66	23	82	2019
5	1	18	1	8	2	172	766	46	22	82	KIA
5	1	18	1	8	3	346	766	54	23	85	SOL
4	1	18	1	9	0	39	836	549	27	-1	
5	1	18	1	9	1	39	836	201	23	92	KNDJP3A58K7
5	1	18	1	9	2	250	836	97	23	96	656050
5	1	18	1	9	3	456	836	132	27	95	21,231.00
4	1	18	1	10	0	45	886	355	23	-1	
5	1	18	1	10	1	45	886	66	23	82	2019
5	1	18	1	10	2	172	886	46	22	82	KIA
5	1	18	1	10	3	346	886	54	23	85	SOL
4	1	18	1	11	0	39	956	549	27	-1	
5	1	18	1	11	1	39	956	201	23	92	KNDJP3A54K7
5	1	18	1	11	2	250	956	97	23	96	656630
5	1	18	1	11	3	456	956	132	27	96	22,257.00
4	1	18	1	12	0	45	1006	355	23	-1	
5	1	18	1	12	1	45	1006	66	23	82	2019
5	1	18	1	12	2	172	1006	46	22	82	KIA
5	1	18	1	12	3	346	1006	54	23	85	SOL
4	1	18	1	13	0	39	1076	549	27	-1	
5	1	18	1	13	1	39	1076	201	23	92	KNDJP3A51K7
5	1	18	1	13	2	250	1076	97	23	96	657119
5	1	18	1	13	3	456	1076	132	27	96	22,257.00
4	1	18	1	14	0	45	1126	355	23	-1	
5	1	18	1	14	1	45	1126	66	23	82	2019
5	1	18	1	14	2	172	1126	46	22	82	KIA
5	1	18	1	14	3	346	1126	54	23	85	SOL
4	1	18	1	15	0	39	1197	549	27	-1	
5	1	18	1	15	1	39	1197	201	23	92	KNDJP3A58K7
5	1	18	1	15	2	250	1197	97	23	96	660423
5	1	18	1	15	3	456	1197	132	27	96	22,257.00
4	1	18	1	16	0	45	1247	355	23	-1	
5	1	18	1	16	1	45	1247	66	23	83	2019
5	1	18	1	16	2	172	1247	46	22	83	KIA
5	1	18	1	16	3	346	1247	54	23	80	SOL
4	1	18	1	17	0	39	1317	549	27	-1	
5	1	18	1	17	1	39	1317	201	23	91	KNDJP3A58K7
5	1	18	1	17	2	250	1317	97	23	96	661118
5	1	18	1	17	3	456	1317	132	27	96	22,257.00
4	1	18	1	18	0	45	1367	355	23	-1	
5	1	18	1	18	1	45	1367	66	23	83	2019
5	1	18	1	18	2	172	1367	46	22	83	KIA
5	1	18	1	18	3	346	1367	54	23	80	SOL
4	1	18	1	19	0	39	1437	549	27	-1	
5	1	18	1	19	1	39	1437	201	23	91	KNDJP3A55K7
5	1	18	1	19	2	250	1437	97	23	96	663070
5	1	18	1	19	3	456	1437	132	27	96	22,257.00
4	1	18	1	20	0	45	1487	355	23	-1	
5	1	18	1	20	1	45	1487	66	23	83	2019
5	1	18	1	20	2	172	1487	46	22	83	KIA
5	1	18	1	20	3	346	1487	54	23	80	SOL
4	1	18	1	21	0	39	1557	549	23	-1	
5	1	18	1	21	1	39	1557	201	23	91	KNDJP3A56K7
5	1	18	1	21	2	250	1557	93	23	96	667371
5	1	18	1	21	3	532	1557	56	23	96	0.00
4	1	18	1	22	0	45	1607	355	23	-1	
5	1	18	1	22	1	45	1607	66	23	83	2019
5	1	18	1	22	2	172	1607	46	22	83	KIA
5	1	18	1	22	3	346	1607	54	23	80	SOL
4	1	18	1	23	0	39	1677	549	27	-1	
5	1	18	1	23	1	39	1677	201	23	92	KNDJP3A52K7
5	1	18	1	23	2	250	1677	97	23	96	667478
5	1	18	1	23	3	456	1677	132	27	96	22,257.00
4	1	18	1	24	0	45	1727	355	23	-1	
5	1	18	1	24	1	45	1727	66	23	83	2019
5	1	18	1	24	2	172	1727	46	22	83	KIA
5	1	18	1	24	3	346	1727	54	23	80	SOL
4	1	18	1	25	0	39	1798	549	27	-1	
5	1	18	1	25	1	39	1798	202	23	91	KNDJN2A21K7
5	1	18	1	25	2	251	1798	98	23	96	669373
5	1	18	1	25	3	456	1798	132	27	96	20,144.00
4	1	18	1	26	0	45	1848	355	23	-1	
5	1	18	1	26	1	45	1848	66	23	81	2019
5	1	18	1	26	2	172	1848	46	22	87	KIA
5	1	18	1	26	3	346	1848	54	23	42	SOL
4	1	18	1	27	0	39	1918	549	27	-1	
5	1	18	1	27	1	39	1918	201	23	90	KNDJP3A58K7
5	1	18	1	27	2	250	1918	93	23	96	671471
5	1	18	1	27	3	456	1918	132	27	96	24,528.00
4	1	18	1	28	0	45	1968	355	23	-1	
5	1	18	1	28	1	45	1968	66	23	81	2019
5	1	18	1	28	2	172	1968	46	22	87	KIA
5	1	18	1	28	3	346	1968	54	23	42	SOL
4	1	18	1	29	0	39	2038	549	27	-1	
5	1	18	1	29	1	39	2038	202	23	90	KNDJN2A28K7
5	1	18	1	29	2	251	2038	98	23	96	672089
5	1	18	1	29	3	459	2038	129	27	96	18,980.00
4	1	18	1	30	0	45	2088	355	23	-1	
5	1	18	1	30	1	45	2088	66	23	81	2019
5	1	18	1	30	2	172	2088	46	22	87	KIA
5	1	18	1	30	3	346	2088	54	23	42	SOL
4	1	18	1	31	0	39	2158	549	27	-1	
5	1	18	1	31	1	39	2158	204	23	92	KNDJX3AA5K7
5	1	18	1	31	2	253	2158	94	23	96	680481
5	1	18	1	31	3	456	2158	132	27	96	23,264.00
2	1	19	0	0	0	45	2208	355	23	-1	
3	1	19	1	0	0	45	2208	355	23	-1	
4	1	19	1	1	0	45	2208	355	23	-1	
5	1	19	1	1	1	45	2208	66	23	96	2019
5	1	19	1	1	2	172	2208	46	22	95	KIA
5	1	19	1	1	3	346	2208	54	23	86	SOL
2	1	20	0	0	0	20	2246	578	5	-1	
3	1	20	1	0	0	20	2246	578	5	-1	
4	1	20	1	1	0	20	2246	578	5	-1	
5	1	20	1	1	1	20	2246	578	5	95	 
