level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
5	1	18	1	5	2	258	596	97	23	96	512134
5	1	18	1	5	3	456	596	132	27	96	28,124.00
4	1	18	1	6	0	45	646	355	23	-1	
5	1	18	1	6	1	45	646	66	23	82	2019
5	1	18	1	6	2	172	646	46	22	82	KIA
5	1	18	1	6	3	346	646	54	23	96	SOF
4	1	18	1	7	0	39	716	549	27	-1	
5	1	18	1	7	1	39	716	211	23	91	KNDMB5C10K6
5	1	18	1	7	2	261	716	97	23	96	512502
5	1	18	1	7	3	457	716	131	27	96	35,049.00
4	1	18	1	8	0	45	766	355	23	-1	
5	1	18	1	8	1	45	766	66	23	82	2019
5	1	18	1	8	2	172	766	46	22	82	KIA
5	1	18	1	8	3	346	766	54	23	86	SEL
4	1	18	1	9	0	38	836	550	27	-1	
5	1	18	1	9	1	38	836	213	23	75	5XYPG4A3XKG
5	1	18	1	9	2	261	836	98	23	96	512968
5	1	18	1	9	3	456	836	132	27	96	26,623.00
4	1	18	1	10	0	45	886	355	23	-1	
5	1	18	1	10	1	45	886	66	23	82	2019
5	1	18	1	10	2	172	886	46	22	82	KIA
5	1	18	1	10	3	346	886	54	23	96	SOF
4	1	18	1	11	0	38	956	550	23	-1	
5	1	18	1	11	1	38	956	209	23	64	5XYPG4A30KG
5	1	18	1	11	2	258	956	98	23	96	514048
5	1	18	1	11	3	532	956	56	23	96	0.00
4	1	18	1	12	0	45	1006	355	23	-1	
5	1	18	1	12	1	45	1006	66	23	82	2019
5	1	18	1	12	2	172	1006	46	22	82	KIA
5	1	18	1	12	3	346	1006	54	23	96	SOF
4	1	18	1	13	0	39	1076	549	23	-1	
5	1	18	1	13	1	39	1076	212	23	91	KNDPN3AC4K7
5	1	18	1	13	2	261	1076	97	23	96	515992
5	1	18	1	13	3	532	1076	56	23	85	0.00
4	1	18	1	14	0	45	1126	355	23	-1	
5	1	18	1	14	1	45	1126	66	23	82	2019
5	1	18	1	14	2	172	1126	46	22	82	KIA
5	1	18	1	14	3	346	1126	54	23	95	SPC
4	1	18	1	15	0	39	1197	549	27	-1	
5	1	18	1	15	1	39	1197	212	23	91	KNDPN3AC1K7
5	1	18	1	15	2	261	1197	94	23	96	516601
5	1	18	1	15	3	456	1197	132	27	96	28,504.00
4	1	18	1	16	0	45	1247	355	23	-1	
5	1	18	1	16	1	45	1247	66	23	83	2019
5	1	18	1	16	2	172	1247	46	22	83	KIA
5	1	18	1	16	3	346	1247	54	23	95	SPC
4	1	18	1	17	0	38	1317	550	23	-1	
5	1	18	1	17	1	38	1317	208	23	62	5XYPH4A58KG
5	1	18	1	17	2	256	1317	94	23	96	523711
5	1	18	1	17	3	532	1317	56	23	96	0.00
4	1	18	1	18	0	45	1367	355	23	-1	
5	1	18	1	18	1	45	1367	66	23	83	2019
5	1	18	1	18	2	172	1367	46	22	83	KIA
5	1	18	1	18	3	346	1367	54	23	96	SOF
4	1	18	1	19	0	38	1437	550	23	-1	
5	1	18	1	19	1	38	1437	213	23	76	5XYPG4A3XKG
5	1	18	1	19	2	261	1437	97	23	96	525414
5	1	18	1	19	3	532	1437	56	23	96	0.00
4	1	18	1	20	0	45	1487	355	23	-1	
5	1	18	1	20	1	45	1487	66	23	83	2019
5	1	18	1	20	2	172	1487	46	22	83	KIA
5	1	18	1	20	3	346	1487	54	23	96	SOF
4	1	18	1	21	0	38	1557	550	27	-1	
5	1	18	1	21	1	38	1557	209	23	77	5XYPG4A32KG
5	1	18	1	21	2	258	1557	94	23	95	525441
5	1	18	1	21	3	456	1557	132	27	96	29,921.00
4	1	18	1	22	0	45	1607	355	23	-1	
5	1	18	1	22	1	45	1607	66	23	83	2019
5	1	18	1	22	2	172	1607	46	22	83	KIA
5	1	18	1	22	3	346	1607	54	23	96	SOF
4	1	18	1	23	0	38	1677	550	23	-1	
5	1	18	1	23	1	38	1677	209	23	62	5XYPG4A38KG
5	1	18	1	23	2	258	1677	98	23	96	526433
5	1	18	1	23	3	532	1677	56	23	85	0.00
4	1	18	1	24	0	45	1727	355	23	-1	
5	1	18	1	24	1	45	1727	66	23	83	2019
5	1	18	1	24	2	172	1727	46	22	83	KIA
5	1	18	1	24	3	346	1727	54	23	96	SOF
4	1	18	1	25	0	38	1798	550	27	-1	
5	1	18	1	25	1	38	1798	206	23	65	5XYPK4A53KG
5	1	18	1	25	2	255	1798	97	23	96	526808
5	1	18	1	25	3	457	1798	131	27	95	39,513.00
4	1	18	1	26	0	45	1848	355	23	-1	
5	1	18	1	26	1	45	1848	66	23	81	2019
5	1	18	1	26	2	172	1848	46	22	87	KIA
5	1	18	1	26	3	346	1848	54	23	96	SOF
4	1	18	1	27	0	39	1918	549	23	-1	
5	1	18	1	27	1	39	1918	212	23	92	KNDPN3AC3K7
5	1	18	1	27	2	261	1918	98	23	96	527535
5	1	18	1	27	3	532	1918	56	23	95	0.00
4	1	18	1	28	0	45	1968	355	23	-1	
5	1	18	1	28	1	45	1968	66	23	81	2019
5	1	18	1	28	2	172	1968	46	22	87	KIA
5	1	18	1	28	3	346	1968	54	23	95	SPC
4	1	18	1	29	0	38	2038	550	27	-1	
5	1	18	1	29	1	38	2038	208	23	47	5XYPH4A56KG
5	1	18	1	29	2	256	2038	98	23	95	527563
5	1	18	1	29	3	457	2038	131	27	96	35,524.00
4	1	18	1	30	0	45	2088	355	23	-1	
5	1	18	1	30	1	45	2088	66	23	81	2019
5	1	18	1	30	2	172	2088	46	22	87	KIA
5	1	18	1	30	3	346	2088	54	23	96	SOF
4	1	18	1	31	0	39	2158	549	27	-1	
5	1	18	1	31	1	39	2158	212	23	75	KNDPN3AC7K7
5	1	18	1	31	2	261	2158	97	23	96	528316
5	1	18	1	31	3	456	2158	132	27	96	28,540.00
2	1	19	0	0	0	45	2208	355	23	-1	
3	1	19	1	0	0	45	2208	355	23	-1	
4	1	19	1	1	0	45	2208	355	23	-1	
5	1	19	1	1	1	45	2208	66	23	96	2019
5	1	19	1	1	2	172	2208	46	22	96	KIA
5	1	19	1	1	3	346	2208	54	23	95	SPC
2	1	20	0	0	0	20	2246	578	5	-1	
3	1	20	1	0	0	20	2246	578	5	-1	
4	1	20	1	1	0	20	2246	578	5	-1	
5	1	20	1	1	1	20	2246	578	5	95	 
