level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
5	1	18	1	5	2	172	591	46	22	83	KIA
5	1	18	1	5	3	346	591	54	23	96	SOF
4	1	18	1	6	0	38	662	550	27	-1	
5	1	18	1	6	1	38	662	209	23	81	5XYPG4A50KG
5	1	18	1	6	2	257	662	99	23	96	495888
5	1	18	1	6	3	457	662	131	27	96	31,842.00
4	1	18	1	7	0	45	712	355	23	-1	
5	1	18	1	7	1	45	712	66	23	81	2019
5	1	18	1	7	2	172	712	46	22	87	KIA
5	1	18	1	7	3	346	712	54	23	96	SOF
4	1	18	1	8	0	38	782	550	27	-1	
5	1	18	1	8	1	38	782	213	23	75	5XYPG4A5XKG
5	1	18	1	8	2	260	782	99	23	96	496577
5	1	18	1	8	3	457	782	131	27	96	32,209.00
4	1	18	1	9	0	45	832	355	23	-1	
5	1	18	1	9	1	45	832	66	23	81	2019
5	1	18	1	9	2	172	832	46	22	87	KIA
5	1	18	1	9	3	346	832	54	23	96	SOF
4	1	18	1	10	0	38	902	550	27	-1	
5	1	18	1	10	1	38	902	209	23	57	5XYPG4A53KG
5	1	18	1	10	2	257	902	99	23	96	498347
5	1	18	1	10	3	457	902	131	27	96	33,822.00
4	1	18	1	11	0	45	952	355	23	-1	
5	1	18	1	11	1	45	952	66	23	81	2019
5	1	18	1	11	2	172	952	46	22	87	KIA
5	1	18	1	11	3	346	952	54	23	96	SOF
4	1	18	1	12	0	38	1022	550	27	-1	
5	1	18	1	12	1	38	1022	208	23	78	5XYPH4A51KG
5	1	18	1	12	2	256	1022	98	23	95	501095
5	1	18	1	12	3	457	1022	131	27	95	39,093.00
4	1	18	1	13	0	45	1072	355	23	-1	
5	1	18	1	13	1	45	1072	66	23	81	2019
5	1	18	1	13	2	172	1072	46	22	87	KIA
5	1	18	1	13	3	346	1072	54	23	96	SOF
4	1	18	1	14	0	39	1142	549	27	-1	
5	1	18	1	14	1	39	1142	212	23	91	KNDPN3AC5K7
5	1	18	1	14	2	261	1142	98	23	96	506105
5	1	18	1	14	3	456	1142	132	27	96	28,540.00
4	1	18	1	15	0	45	1192	355	23	-1	
5	1	18	1	15	1	45	1192	66	23	81	2019
5	1	18	1	15	2	172	1192	46	22	87	KIA
5	1	18	1	15	3	346	1192	54	23	95	SPC
4	1	18	1	16	0	38	1263	550	23	-1	
5	1	18	1	16	1	38	1263	208	23	79	5XYPH4A59KG
5	1	18	1	16	2	256	1263	98	23	97	506450
5	1	18	1	16	3	532	1263	56	23	94	0.00
4	1	18	1	17	0	45	1313	355	23	-1	
5	1	18	1	17	1	45	1313	66	23	84	2019
5	1	18	1	17	2	172	1313	46	22	84	KIA
5	1	18	1	17	3	346	1313	54	23	96	SOF
4	1	18	1	18	0	38	1383	550	27	-1	
5	1	18	1	18	1	38	1383	206	23	80	5XYPK4A53KG
5	1	18	1	18	2	255	1383	97	23	96	507398
5	1	18	1	18	3	456	1383	132	27	96	45,077.00
4	1	18	1	19	0	45	1433	355	23	-1	
5	1	18	1	19	1	45	1433	66	23	84	2019
5	1	18	1	19	2	172	1433	46	22	84	KIA
5	1	18	1	19	3	346	1433	54	23	96	SOF
4	1	18	1	20	0	38	1503	550	27	-1	
5	1	18	1	20	1	38	1503	208	23	73	5XYPH4A59KG
5	1	18	1	20	2	256	1503	97	23	96	507646
5	1	18	1	20	3	457	1503	131	27	96	35,892.00
4	1	18	1	21	0	45	1553	355	23	-1	
5	1	18	1	21	1	45	1553	66	23	84	2019
5	1	18	1	21	2	172	1553	46	22	84	KIA
5	1	18	1	21	3	346	1553	54	23	96	SOF
4	1	18	1	22	0	39	1623	549	27	-1	
5	1	18	1	22	1	39	1623	212	23	88	KNDPN3ACOK7
5	1	18	1	22	2	261	1623	97	23	95	508814
5	1	18	1	22	3	456	1623	132	27	96	26,955.00
4	1	18	1	23	0	45	1673	355	23	-1	
5	1	18	1	23	1	45	1673	66	23	84	2019
5	1	18	1	23	2	172	1673	46	22	84	KIA
5	1	18	1	23	3	346	1673	54	23	95	SPC
4	1	18	1	24	0	39	1743	549	23	-1	
5	1	18	1	24	1	39	1743	212	23	86	KNDPN3ACOK7
5	1	18	1	24	2	261	1743	94	23	96	510031
5	1	18	1	24	3	532	1743	56	23	94	0.00
4	1	18	1	25	0	45	1793	355	23	-1	
5	1	18	1	25	1	45	1793	66	23	84	2019
5	1	18	1	25	2	172	1793	46	22	84	KIA
5	1	18	1	25	3	346	1793	54	23	95	SPC
4	1	18	1	26	0	39	1864	549	27	-1	
5	1	18	1	26	1	39	1864	212	23	91	KNDPN3AC2K7
5	1	18	1	26	2	261	1864	98	23	96	510063
5	1	18	1	26	3	456	1864	132	27	96	28,251.00
4	1	18	1	27	0	45	1914	355	23	-1	
5	1	18	1	27	1	45	1914	66	23	82	2019
5	1	18	1	27	2	172	1914	46	22	83	KIA
5	1	18	1	27	3	346	1914	54	23	95	SPC
4	1	18	1	28	0	39	1984	549	27	-1	
5	1	18	1	28	1	39	1984	212	23	40	KNDPN3AC6K7
5	1	18	1	28	2	261	1984	98	23	96	510308
5	1	18	1	28	3	456	1984	132	27	96	27,286.00
4	1	18	1	29	0	45	2034	355	23	-1	
5	1	18	1	29	1	45	2034	66	23	82	2019
5	1	18	1	29	2	172	2034	46	22	83	KIA
5	1	18	1	29	3	346	2034	54	23	95	SPC
4	1	18	1	30	0	39	2104	549	27	-1	
5	1	18	1	30	1	39	2104	212	23	85	KNDPN3ACOK7
5	1	18	1	30	2	261	2104	98	23	96	510479
5	1	18	1	30	3	456	2104	132	27	96	28,251.00
4	1	18	1	31	0	45	2154	355	23	-1	
5	1	18	1	31	1	45	2154	66	23	82	2019
5	1	18	1	31	2	172	2154	46	22	83	KIA
5	1	18	1	31	3	346	2154	54	23	95	SPC
4	1	18	1	32	0	38	2224	550	27	-1	
5	1	18	1	32	1	38	2224	209	23	63	5XYPG4A35KG
5	1	18	1	32	2	258	2224	98	23	96	511453
5	1	18	1	32	3	456	2224	132	27	96	28,412.00
