level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
5	1	18	1	5	2	258	596	98	23	95	553853
5	1	18	1	5	3	457	596	131	27	96	30,288.00
4	1	18	1	6	0	45	646	355	23	-1	
5	1	18	1	6	1	45	646	66	23	82	2019
5	1	18	1	6	2	172	646	46	22	82	KIA
5	1	18	1	6	3	346	646	54	23	96	SOF
4	1	18	1	7	0	38	716	550	27	-1	
5	1	18	1	7	1	38	716	206	23	47	5XYPK4A56KG
5	1	18	1	7	2	255	716	96	23	95	553856
5	1	18	1	7	3	456	716	132	27	96	42,205.00
4	1	18	1	8	0	45	766	355	23	-1	
5	1	18	1	8	1	45	766	66	23	82	2019
5	1	18	1	8	2	172	766	46	22	82	KIA
5	1	18	1	8	3	346	766	54	23	96	SOF
4	1	18	1	9	0	38	836	550	27	-1	
5	1	18	1	9	1	38	836	209	23	64	5XYPG4A34KG
5	1	18	1	9	2	258	836	98	23	95	553953
5	1	18	1	9	3	456	836	132	27	96	26,608.00
4	1	18	1	10	0	45	886	355	23	-1	
5	1	18	1	10	1	45	886	66	23	82	2019
5	1	18	1	10	2	172	886	46	22	82	KIA
5	1	18	1	10	3	346	886	54	23	96	SOF
4	1	18	1	11	0	39	956	549	23	-1	
5	1	18	1	11	1	39	956	216	23	91	KNDPM3AC2K7
5	1	18	1	11	2	264	956	98	23	96	554339
5	1	18	1	11	3	532	956	56	23	85	0.00
4	1	18	1	12	0	45	1006	355	23	-1	
5	1	18	1	12	1	45	1006	66	23	82	2019
5	1	18	1	12	2	172	1006	46	22	82	KIA
5	1	18	1	12	3	346	1006	54	23	95	SPC
4	1	18	1	13	0	39	1076	549	23	-1	
5	1	18	1	13	1	39	1076	216	23	65	KNDPM3AC6K7
5	1	18	1	13	2	264	1076	97	23	96	554344
5	1	18	1	13	3	532	1076	56	23	96	0.00
4	1	18	1	14	0	45	1126	355	23	-1	
5	1	18	1	14	1	45	1126	66	23	82	2019
5	1	18	1	14	2	172	1126	46	22	82	KIA
5	1	18	1	14	3	346	1126	54	23	95	SPC
4	1	18	1	15	0	38	1197	550	27	-1	
5	1	18	1	15	1	38	1197	206	23	57	5XYPK4A53KG
5	1	18	1	15	2	255	1197	97	23	96	555547
5	1	18	1	15	3	456	1197	132	27	94	44,107.00
4	1	18	1	16	0	45	1247	355	23	-1	
5	1	18	1	16	1	45	1247	66	23	83	2019
5	1	18	1	16	2	172	1247	46	22	83	KIA
5	1	18	1	16	3	346	1247	54	23	96	SOF
4	1	18	1	17	0	39	1317	549	23	-1	
5	1	18	1	17	1	39	1317	212	23	90	KNDPN3AC4K7
5	1	18	1	17	2	261	1317	97	23	96	559314
5	1	18	1	17	3	532	1317	56	23	85	0.00
4	1	18	1	18	0	45	1367	355	23	-1	
5	1	18	1	18	1	45	1367	66	23	83	2019
5	1	18	1	18	2	172	1367	46	22	83	KIA
5	1	18	1	18	3	346	1367	54	23	95	SPC
4	1	18	1	19	0	39	1437	549	27	-1	
5	1	18	1	19	1	39	1437	216	23	90	KNDPM3AC4K7
5	1	18	1	19	2	264	1437	98	23	96	561258
5	1	18	1	19	3	456	1437	132	27	95	24,411.00
4	1	18	1	20	0	45	1487	355	23	-1	
5	1	18	1	20	1	45	1487	66	23	83	2019
5	1	18	1	20	2	172	1487	46	22	83	KIA
5	1	18	1	20	3	346	1487	54	23	95	SPC
4	1	18	1	21	0	39	1557	549	27	-1	
5	1	18	1	21	1	39	1557	216	23	91	KNDPM3AC3K7
5	1	18	1	21	2	264	1557	97	23	96	562966
5	1	18	1	21	3	456	1557	132	27	95	24,411.00
4	1	18	1	22	0	45	1607	355	23	-1	
5	1	18	1	22	1	45	1607	66	23	83	2019
5	1	18	1	22	2	172	1607	46	22	83	KIA
5	1	18	1	22	3	346	1607	54	23	95	SPC
4	1	18	1	23	0	39	1677	549	27	-1	
5	1	18	1	23	1	39	1677	216	23	83	KNDPM3AC8K7
5	1	18	1	23	2	264	1677	97	23	96	563076
5	1	18	1	23	3	456	1677	132	27	95	24,411.00
4	1	18	1	24	0	45	1727	355	23	-1	
5	1	18	1	24	1	45	1727	66	23	83	2019
5	1	18	1	24	2	172	1727	46	22	83	KIA
5	1	18	1	24	3	346	1727	54	23	95	SPC
4	1	18	1	25	0	39	1798	549	27	-1	
5	1	18	1	25	1	39	1798	216	23	91	KNDPM3AC3K7
5	1	18	1	25	2	264	1798	98	23	96	566743
5	1	18	1	25	3	456	1798	132	27	96	24,778.00
4	1	18	1	26	0	45	1848	355	23	-1	
5	1	18	1	26	1	45	1848	66	23	81	2019
5	1	18	1	26	2	172	1848	46	22	87	KIA
5	1	18	1	26	3	346	1848	54	23	95	SPC
4	1	18	1	27	0	39	1918	549	23	-1	
5	1	18	1	27	1	39	1918	207	23	88	KNDPR3A67K7
5	1	18	1	27	2	256	1918	97	23	96	579202
5	1	18	1	27	3	532	1918	56	23	96	0.00
4	1	18	1	28	0	45	1968	355	23	-1	
5	1	18	1	28	1	45	1968	66	23	81	2019
5	1	18	1	28	2	172	1968	46	22	87	KIA
5	1	18	1	28	3	346	1968	54	23	95	SPC
4	1	18	1	29	0	39	2038	549	23	-1	
5	1	18	1	29	1	39	2038	216	23	90	KNDPM3AC7K7
5	1	18	1	29	2	264	2038	98	23	96	582900
5	1	18	1	29	3	532	2038	56	23	95	0.00
4	1	18	1	30	0	45	2088	355	23	-1	
5	1	18	1	30	1	45	2088	66	23	81	2019
5	1	18	1	30	2	172	2088	46	22	87	KIA
5	1	18	1	30	3	346	2088	54	23	95	SPC
4	1	18	1	31	0	39	2158	549	23	-1	
5	1	18	1	31	1	39	2158	212	23	92	KNDPN3AC3K7
5	1	18	1	31	2	261	2158	98	23	96	587430
5	1	18	1	31	3	532	2158	56	23	95	0.00
2	1	19	0	0	0	45	2208	355	23	-1	
3	1	19	1	0	0	45	2208	355	23	-1	
4	1	19	1	1	0	45	2208	355	23	-1	
5	1	19	1	1	1	45	2208	66	23	96	2019
5	1	19	1	1	2	172	2208	46	22	96	KIA
5	1	19	1	1	3	346	2208	54	23	95	SPC
2	1	20	0	0	0	20	2246	578	5	-1	
3	1	20	1	0	0	20	2246	578	5	-1	
4	1	20	1	1	0	20	2246	578	5	-1	
5	1	20	1	1	1	20	2246	578	5	95	 
