level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
5	1	18	1	5	2	247	596	99	23	95	245453
5	1	18	1	5	3	532	596	56	23	96	0.00
4	1	18	1	6	0	45	646	355	23	-1	
5	1	18	1	6	1	45	646	66	23	68	2018
5	1	18	1	6	2	172	646	46	22	68	KIA
5	1	18	1	6	3	346	646	54	23	94	OPT
4	1	18	1	7	0	38	716	550	23	-1	
5	1	18	1	7	1	38	716	203	23	83	5XXGU4L30JG
5	1	18	1	7	2	250	716	99	23	96	245820
5	1	18	1	7	3	532	716	56	23	96	0.00
4	1	18	1	8	0	45	766	355	23	-1	
5	1	18	1	8	1	45	766	66	23	68	2018
5	1	18	1	8	2	172	766	46	22	68	KIA
5	1	18	1	8	3	346	766	54	23	94	OPT
4	1	18	1	9	0	38	836	550	27	-1	
5	1	18	1	9	1	38	836	203	23	71	5XXGU4L33JG
5	1	18	1	9	2	250	836	95	23	95	245861
5	1	18	1	9	3	456	836	132	27	96	25,843.00
4	1	18	1	10	0	45	886	355	23	-1	
5	1	18	1	10	1	45	886	66	23	68	2018
5	1	18	1	10	2	172	886	46	22	68	KIA
5	1	18	1	10	3	346	886	54	23	94	OPT
4	1	18	1	11	0	38	956	550	27	-1	
5	1	18	1	11	1	38	956	203	23	23	5XXGU4L30JG
5	1	18	1	11	2	250	956	98	23	96	246692
5	1	18	1	11	3	456	956	132	27	96	27,962.00
4	1	18	1	12	0	45	1006	355	23	-1	
5	1	18	1	12	1	45	1006	66	23	68	2018
5	1	18	1	12	2	172	1006	46	22	68	KIA
5	1	18	1	12	3	346	1006	54	23	94	OPT
4	1	18	1	13	0	38	1076	550	27	-1	
5	1	18	1	13	1	38	1076	203	23	85	5XXGU4L36JG
5	1	18	1	13	2	250	1076	99	23	95	246907
5	1	18	1	13	3	456	1076	132	27	96	27,962.00
4	1	18	1	14	0	45	1126	355	23	-1	
5	1	18	1	14	1	45	1126	66	23	68	2018
5	1	18	1	14	2	172	1126	46	22	68	KIA
5	1	18	1	14	3	346	1126	54	23	94	OPT
4	1	18	1	15	0	38	1197	550	27	-1	
5	1	18	1	15	1	38	1197	206	23	62	5XXGU4L3XJG
5	1	18	1	15	2	254	1197	98	23	96	247140
5	1	18	1	15	3	456	1197	132	27	96	27,595.00
4	1	18	1	16	0	45	1247	355	23	-1	
5	1	18	1	16	1	45	1247	66	23	76	2018
5	1	18	1	16	2	172	1247	46	22	76	KIA
5	1	18	1	16	3	346	1247	54	23	94	OPT
4	1	18	1	17	0	38	1317	550	27	-1	
5	1	18	1	17	1	38	1317	203	23	33	5XXGU4L36JG
5	1	18	1	17	2	250	1317	98	23	95	248494
5	1	18	1	17	3	456	1317	132	27	96	25,475.00
4	1	18	1	18	0	45	1367	355	23	-1	
5	1	18	1	18	1	45	1367	66	23	76	2018
5	1	18	1	18	2	172	1367	46	22	76	KIA
5	1	18	1	18	3	346	1367	54	23	94	OPT
4	1	18	1	19	0	38	1437	550	23	-1	
5	1	18	1	19	1	38	1437	192	23	90	3KPFL4A76JE
5	1	18	1	19	2	240	1437	98	23	95	248606
5	1	18	1	19	3	532	1437	56	23	85	0.00
4	1	18	1	20	0	45	1487	355	23	-1	
5	1	18	1	20	1	45	1487	66	23	76	2018
5	1	18	1	20	2	172	1487	46	22	76	KIA
5	1	18	1	20	3	347	1487	53	23	88	FOF
4	1	18	1	21	0	38	1557	550	27	-1	
5	1	18	1	21	1	38	1557	203	23	80	5XXGU4L30JG
5	1	18	1	21	2	250	1557	99	23	95	249723
5	1	18	1	21	3	456	1557	132	27	96	25,475.00
4	1	18	1	22	0	45	1607	355	23	-1	
5	1	18	1	22	1	45	1607	66	23	76	2018
5	1	18	1	22	2	172	1607	46	22	76	KIA
5	1	18	1	22	3	346	1607	54	23	94	OPT
4	1	18	1	23	0	38	1677	550	27	-1	
5	1	18	1	23	1	38	1677	199	23	79	5XXGT4L37JG
5	1	18	1	23	2	247	1677	98	23	96	252122
5	1	18	1	23	3	456	1677	132	27	96	23,366.00
4	1	18	1	24	0	45	1727	355	23	-1	
5	1	18	1	24	1	45	1727	66	23	76	2018
5	1	18	1	24	2	172	1727	46	22	76	KIA
5	1	18	1	24	3	346	1727	54	23	94	OPT
4	1	18	1	25	0	38	1798	550	27	-1	
5	1	18	1	25	1	38	1798	203	23	63	5XXGT4L3XJG
5	1	18	1	25	2	250	1798	99	23	96	254589
5	1	18	1	25	3	456	1798	132	27	96	23,786.00
4	1	18	1	26	0	45	1848	355	23	-1	
5	1	18	1	26	1	45	1848	66	23	53	2018
5	1	18	1	26	2	172	1848	46	22	53	KIA
5	1	18	1	26	3	346	1848	54	23	94	OPT
4	1	18	1	27	0	38	1918	550	27	-1	
5	1	18	1	27	1	38	1918	203	23	79	5XXGU4L38JG
5	1	18	1	27	2	250	1918	95	23	95	259741
5	1	18	1	27	3	456	1918	132	27	96	25,843.00
4	1	18	1	28	0	45	1968	355	23	-1	
5	1	18	1	28	1	45	1968	66	23	53	2018
5	1	18	1	28	2	172	1968	46	22	53	KIA
5	1	18	1	28	3	346	1968	54	23	94	OPT
4	1	18	1	29	0	38	2038	550	27	-1	
5	1	18	1	29	1	38	2038	199	23	51	5XXGT4L32JG
5	1	18	1	29	2	247	2038	99	23	96	260757
5	1	18	1	29	3	456	2038	132	27	96	23,786.00
4	1	18	1	30	0	45	2088	355	23	-1	
5	1	18	1	30	1	45	2088	66	23	53	2018
5	1	18	1	30	2	172	2088	46	22	53	KIA
5	1	18	1	30	3	346	2088	54	23	94	OPT
4	1	18	1	31	0	38	2158	550	27	-1	
5	1	18	1	31	1	38	2158	199	23	58	5XXGT4L38JG
5	1	18	1	31	2	247	2158	99	23	96	262805
5	1	18	1	31	3	456	2158	132	27	96	24,355.00
2	1	19	0	0	0	45	2208	355	23	-1	
3	1	19	1	0	0	45	2208	355	23	-1	
4	1	19	1	1	0	45	2208	355	23	-1	
5	1	19	1	1	1	45	2208	66	23	96	2018
5	1	19	1	1	2	172	2208	46	22	96	KIA
5	1	19	1	1	3	346	2208	54	23	94	OPT
2	1	20	0	0	0	20	2246	578	5	-1	
3	1	20	1	0	0	20	2246	578	5	-1	
4	1	20	1	1	0	20	2246	578	5	-1	
5	1	20	1	1	1	20	2246	578	5	95	 
