level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
5	1	20	1	3	2	163	456	153	23	95	Collateral
5	1	20	1	3	3	325	456	75	29	95	Type:
4	1	20	1	4	0	45	525	355	23	-1	
5	1	20	1	4	1	45	525	66	23	72	2019
5	1	20	1	4	2	172	525	46	22	72	KIA
5	1	20	1	4	3	346	525	54	23	89	SOL
4	1	20	1	5	0	39	596	549	27	-1	
5	1	20	1	5	1	39	596	201	23	91	KNDJP3A59K7
5	1	20	1	5	2	250	596	97	23	96	912308
5	1	20	1	5	3	456	596	132	27	96	22,257.00
4	1	20	1	6	0	45	646	355	23	-1	
5	1	20	1	6	1	45	646	66	23	62	2019
5	1	20	1	6	2	172	646	46	22	62	KIA
5	1	20	1	6	3	346	646	54	23	85	SOL
4	1	20	1	7	0	39	716	549	23	-1	
5	1	20	1	7	1	39	716	201	23	91	KNDJP3A52K7
5	1	20	1	7	2	250	716	96	23	96	913266
5	1	20	1	7	3	532	716	56	23	85	0.00
4	1	20	1	8	0	45	766	355	23	-1	
5	1	20	1	8	1	45	766	66	23	62	2019
5	1	20	1	8	2	172	766	46	22	62	KIA
5	1	20	1	8	3	346	766	54	23	85	SOL
4	1	20	1	9	0	39	836	549	23	-1	
5	1	20	1	9	1	39	836	201	23	90	KNDJP3A52K7
5	1	20	1	9	2	250	836	93	23	96	913381
5	1	20	1	9	3	532	836	56	23	85	0.00
4	1	20	1	10	0	45	886	355	23	-1	
5	1	20	1	10	1	45	886	66	23	62	2019
5	1	20	1	10	2	172	886	46	22	62	KIA
5	1	20	1	10	3	346	886	54	23	85	SOL
4	1	20	1	11	0	39	956	549	27	-1	
5	1	20	1	11	1	39	956	202	23	81	KNDJN2A20K7
5	1	20	1	11	2	251	956	97	23	96	913854
5	1	20	1	11	3	459	956	129	27	96	18,980.00
4	1	20	1	12	0	45	1006	355	23	-1	
5	1	20	1	12	1	45	1006	66	23	62	2019
5	1	20	1	12	2	172	1006	46	22	62	KIA
5	1	20	1	12	3	346	1006	54	23	85	SOL
4	1	20	1	13	0	37	1082	549	27	-1	
5	1	20	1	13	1	37	1082	70	23	78	Total
5	1	20	1	13	2	118	1088	5	16	78	:
5	1	20	1	13	3	137	1082	49	22	96	KIA
5	1	20	1	13	4	415	1082	171	27	89	6,680,749.00
4	1	20	1	14	0	35	1186	365	29	-1	
5	1	20	1	14	1	35	1186	125	23	96	Customer
5	1	20	1	14	2	163	1186	153	23	96	Collateral
5	1	20	1	14	3	325	1186	75	29	96	Type:
4	1	20	1	15	0	38	1271	550	27	-1	
5	1	20	1	15	1	38	1271	192	23	87	3KPFL4A72JE
5	1	20	1	15	2	240	1271	99	23	96	220477
5	1	20	1	15	3	459	1271	129	27	95	19,772.00
4	1	20	1	16	0	45	1321	355	23	-1	
5	1	20	1	16	1	45	1321	66	23	62	2018
5	1	20	1	16	2	172	1321	46	22	62	KIA
5	1	20	1	16	3	347	1321	53	23	88	FOF
4	1	20	1	17	0	38	1392	550	27	-1	
5	1	20	1	17	1	38	1392	192	23	65	3KPFL4A71JE
5	1	20	1	17	2	240	1392	95	23	96	231051
5	1	20	1	17	3	459	1392	129	27	96	19,772.00
4	1	20	1	18	0	45	1442	355	23	-1	
5	1	20	1	18	1	45	1442	66	23	53	2018
5	1	20	1	18	2	172	1442	46	22	53	KIA
5	1	20	1	18	3	347	1442	53	23	89	FOF
4	1	20	1	19	0	38	1512	550	27	-1	
5	1	20	1	19	1	38	1512	199	23	31	5XXGT4L31JUG
5	1	20	1	19	2	247	1512	99	23	96	252438
5	1	20	1	19	3	456	1512	132	27	96	23,734.00
4	1	20	1	20	0	45	1562	355	23	-1	
5	1	20	1	20	1	45	1562	66	23	53	2018
5	1	20	1	20	2	172	1562	46	22	53	KIA
5	1	20	1	20	3	346	1562	54	23	96	OPT
4	1	20	1	21	0	38	1632	550	27	-1	
5	1	20	1	21	1	38	1632	199	23	68	5XXGT4L34JG
5	1	20	1	21	2	247	1632	98	23	96	259772
5	1	20	1	21	3	456	1632	132	27	96	23,786.00
4	1	20	1	22	0	45	1682	355	23	-1	
5	1	20	1	22	1	45	1682	66	23	53	2018
5	1	20	1	22	2	172	1682	46	22	53	KIA
5	1	20	1	22	3	346	1682	54	23	96	OPT
4	1	20	1	23	0	38	1752	550	27	-1	
5	1	20	1	23	1	38	1752	203	23	85	5XXGU4L38JG
5	1	20	1	23	2	250	1752	99	23	96	260677
5	1	20	1	23	3	456	1752	132	27	96	25,475.00
4	1	20	1	24	0	45	1802	355	23	-1	
5	1	20	1	24	1	45	1802	66	23	53	2018
5	1	20	1	24	2	172	1802	46	22	53	KIA
5	1	20	1	24	3	346	1802	54	23	96	OPT
4	1	20	1	25	0	38	1872	550	27	-1	
5	1	20	1	25	1	38	1872	203	23	79	5XXGU4L32JG
5	1	20	1	25	2	250	1872	98	23	96	261534
5	1	20	1	25	3	456	1872	132	27	96	27,962.00
4	1	20	1	26	0	45	1922	355	23	-1	
5	1	20	1	26	1	45	1922	66	23	53	2018
5	1	20	1	26	2	172	1922	46	22	53	KIA
5	1	20	1	26	3	346	1922	54	23	96	OPT
4	1	20	1	27	0	38	1993	550	27	-1	
5	1	20	1	27	1	38	1993	199	23	66	5XXGT4L36JG
5	1	20	1	27	2	247	1993	95	23	96	262981
5	1	20	1	27	3	456	1993	132	27	96	24,355.00
4	1	20	1	28	0	45	2043	355	23	-1	
5	1	20	1	28	1	45	2043	66	23	68	2018
5	1	20	1	28	2	172	2043	46	22	68	KIA
5	1	20	1	28	3	346	2043	54	23	96	OPT
4	1	20	1	29	0	38	2113	550	27	-1	
5	1	20	1	29	1	38	2113	199	23	73	5XXGT4L30JG
5	1	20	1	29	2	247	2113	95	23	96	272261
5	1	20	1	29	3	456	2113	132	27	96	23,786.00
4	1	20	1	30	0	45	2163	355	23	-1	
5	1	20	1	30	1	45	2163	66	23	68	2018
5	1	20	1	30	2	172	2163	46	22	68	KIA
5	1	20	1	30	3	346	2163	54	23	96	OPT
4	1	20	1	31	0	38	2233	550	27	-1	
5	1	20	1	31	1	38	2233	199	23	60	5XXGT4L36JG
5	1	20	1	31	2	247	2233	98	23	96	272524
5	1	20	1	31	3	456	2233	132	27	96	23,786.00
