level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
5	1	18	1	5	2	172	591	46	22	83	KIA
5	1	18	1	5	3	347	591	53	23	88	FOF
4	1	18	1	6	0	38	662	550	27	-1	
5	1	18	1	6	1	38	662	202	23	91	3KPF34AD7KE
5	1	18	1	6	2	251	662	98	23	96	033999
5	1	18	1	6	3	456	662	132	27	96	20,692.00
4	1	18	1	7	0	45	712	355	23	-1	
5	1	18	1	7	1	45	712	66	23	81	2019
5	1	18	1	7	2	172	712	46	22	87	KIA
5	1	18	1	7	3	347	712	53	23	89	FOF
4	1	18	1	8	0	38	782	550	23	-1	
5	1	18	1	8	1	38	782	202	23	90	3KPF24AD2KE
5	1	18	1	8	2	251	782	94	23	96	034531
5	1	18	1	8	3	532	782	56	23	95	0.00
4	1	18	1	9	0	45	832	355	23	-1	
5	1	18	1	9	1	45	832	66	23	81	2019
5	1	18	1	9	2	172	832	46	22	87	KIA
5	1	18	1	9	3	347	832	53	23	89	FOF
4	1	18	1	10	0	38	902	550	27	-1	
5	1	18	1	10	1	38	902	202	23	90	3KPF24AD1KE
5	1	18	1	10	2	251	902	98	23	96	035038
5	1	18	1	10	3	459	902	129	27	95	18,222.00
4	1	18	1	11	0	45	952	355	23	-1	
5	1	18	1	11	1	45	952	66	23	81	2019
5	1	18	1	11	2	172	952	46	22	87	KIA
5	1	18	1	11	3	347	952	53	23	89	FOF
4	1	18	1	12	0	38	1022	550	23	-1	
5	1	18	1	12	1	38	1022	202	23	87	3KPF54AD8KE
5	1	18	1	12	2	251	1022	98	23	95	035349
5	1	18	1	12	3	532	1022	56	23	95	0.00
4	1	18	1	13	0	45	1072	355	23	-1	
5	1	18	1	13	1	45	1072	66	23	81	2019
5	1	18	1	13	2	172	1072	46	22	87	KIA
5	1	18	1	13	3	347	1072	53	23	89	FOF
4	1	18	1	14	0	38	1142	550	27	-1	
5	1	18	1	14	1	38	1142	202	23	91	3KPF34AD6KE
5	1	18	1	14	2	251	1142	97	23	95	035954
5	1	18	1	14	3	456	1142	132	27	96	22,097.00
4	1	18	1	15	0	45	1192	355	23	-1	
5	1	18	1	15	1	45	1192	66	23	81	2019
5	1	18	1	15	2	172	1192	46	22	87	KIA
5	1	18	1	15	3	347	1192	53	23	89	FOF
4	1	18	1	16	0	38	1263	550	27	-1	
5	1	18	1	16	1	38	1263	202	23	91	3KPF34AD8KE
5	1	18	1	16	2	251	1263	97	23	96	037494
5	1	18	1	16	3	456	1263	132	27	96	20,965.00
4	1	18	1	17	0	45	1313	355	23	-1	
5	1	18	1	17	1	45	1313	66	23	84	2019
5	1	18	1	17	2	172	1313	46	22	84	KIA
5	1	18	1	17	3	347	1313	53	23	89	FOF
4	1	18	1	18	0	39	1383	549	27	-1	
5	1	18	1	18	1	39	1383	195	23	91	KNAE25LA6J6
5	1	18	1	18	2	245	1383	96	23	95	039382
5	1	18	1	18	3	457	1383	131	27	95	38,465.00
4	1	18	1	19	0	45	1433	355	23	-1	
5	1	18	1	19	1	45	1433	66	23	73	2018
5	1	18	1	19	2	172	1433	46	22	73	KIA
5	1	18	1	19	3	346	1433	54	23	61	STIt
4	1	18	1	20	0	38	1503	550	27	-1	
5	1	18	1	20	1	38	1503	202	23	90	3KPF54AD6KE
5	1	18	1	20	2	251	1503	94	23	96	039481
5	1	18	1	20	3	456	1503	132	27	96	22,746.00
4	1	18	1	21	0	45	1553	355	23	-1	
5	1	18	1	21	1	45	1553	66	23	84	2019
5	1	18	1	21	2	172	1553	46	22	84	KIA
5	1	18	1	21	3	347	1553	53	23	88	FOF
4	1	18	1	22	0	39	1623	549	27	-1	
5	1	18	1	22	1	39	1623	200	23	85	KNAE25LA5K6
5	1	18	1	22	2	250	1623	93	23	96	042601
5	1	18	1	22	3	457	1623	131	27	96	38,460.00
4	1	18	1	23	0	45	1673	355	23	-1	
5	1	18	1	23	1	45	1673	66	23	84	2019
5	1	18	1	23	2	172	1673	46	22	84	KIA
5	1	18	1	23	3	346	1673	54	23	61	STIt
4	1	18	1	24	0	39	1743	549	27	-1	
5	1	18	1	24	1	39	1743	201	23	89	KNAE45LCOK6
5	1	18	1	24	2	251	1743	97	23	96	045272
5	1	18	1	24	3	456	1743	132	27	95	44,633.00
4	1	18	1	25	0	45	1793	355	23	-1	
5	1	18	1	25	1	45	1793	66	23	84	2019
5	1	18	1	25	2	172	1793	46	22	84	KIA
5	1	18	1	25	3	346	1793	54	23	61	STIt
4	1	18	1	26	0	39	1864	549	27	-1	
5	1	18	1	26	1	39	1864	201	23	79	KNAE45LC9K6
5	1	18	1	26	2	251	1864	98	23	95	045383
5	1	18	1	26	3	456	1864	132	27	95	44,638.00
4	1	18	1	27	0	45	1914	355	23	-1	
5	1	18	1	27	1	45	1914	66	23	82	2019
5	1	18	1	27	2	172	1914	46	22	83	KIA
5	1	18	1	27	3	346	1914	54	23	69	STIt
4	1	18	1	28	0	39	1984	549	27	-1	
5	1	18	1	28	1	39	1984	201	23	85	KNAE35LCOK6
5	1	18	1	28	2	251	1984	98	23	96	047509
5	1	18	1	28	3	457	1984	131	27	95	38,465.00
4	1	18	1	29	0	45	2034	355	23	-1	
5	1	18	1	29	1	45	2034	66	23	82	2019
5	1	18	1	29	2	172	2034	46	22	83	KIA
5	1	18	1	29	3	346	2034	54	23	69	STIt
4	1	18	1	30	0	39	2104	549	27	-1	
5	1	18	1	30	1	39	2104	201	23	82	KNAE55LC4K6
5	1	18	1	30	2	251	2104	98	23	96	047569
5	1	18	1	30	3	456	2104	132	27	96	49,289.00
4	1	18	1	31	0	45	2154	355	23	-1	
5	1	18	1	31	1	45	2154	66	23	82	2019
5	1	18	1	31	2	172	2154	46	22	83	KIA
5	1	18	1	31	3	346	2154	54	23	69	STIt
4	1	18	1	32	0	39	2224	549	27	-1	
5	1	18	1	32	1	39	2224	200	23	85	KNAE15LA8K6
5	1	18	1	32	2	250	2224	97	23	96	049500
5	1	18	1	32	3	457	2224	131	27	96	35,205.00
