level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
5	1	18	1	5	2	172	591	46	22	83	KIA
5	1	18	1	5	3	347	591	53	23	88	FOF
4	1	18	1	6	0	39	662	549	27	-1	
5	1	18	1	6	1	39	662	204	23	91	KNDCB3LC9J5
5	1	18	1	6	2	255	662	96	23	96	176239
5	1	18	1	6	3	456	662	132	27	96	24,259.00
4	1	18	1	7	0	45	712	355	23	-1	
5	1	18	1	7	1	45	712	66	23	53	2018
5	1	18	1	7	2	172	712	46	22	53	KIA
5	1	18	1	7	3	347	712	53	23	22	NIR'
4	1	18	1	8	0	38	782	550	27	-1	
5	1	18	1	8	1	38	782	205	23	89	3KPA25ABXKE
5	1	18	1	8	2	257	782	91	23	96	179881
5	1	18	1	8	3	459	782	129	27	94	17,050.00
4	1	18	1	9	0	45	832	353	23	-1	
5	1	18	1	9	1	45	832	66	23	81	2019
5	1	18	1	9	2	172	832	46	22	87	KIA
5	1	18	1	9	3	347	832	51	23	95	RIO
4	1	18	1	10	0	38	902	550	23	-1	
5	1	18	1	10	1	38	902	192	23	89	3KPFL4A87JE
5	1	18	1	10	2	243	902	96	23	96	191695
5	1	18	1	10	3	532	902	56	23	95	0.00
4	1	18	1	11	0	45	952	355	23	-1	
5	1	18	1	11	1	45	952	66	23	53	2018
5	1	18	1	11	2	172	952	46	22	53	KIA
5	1	18	1	11	3	347	952	53	23	89	FOF
4	1	18	1	12	0	39	1022	549	27	-1	
5	1	18	1	12	1	39	1022	209	23	61	KNDCE3LC6K5
5	1	18	1	12	2	257	1022	99	23	96	216009
5	1	18	1	12	3	457	1022	131	27	96	32,469.00
4	1	18	1	13	0	45	1072	355	23	-1	
5	1	18	1	13	1	45	1072	66	23	81	2019
5	1	18	1	13	2	172	1072	46	22	87	KIA
5	1	18	1	13	3	347	1072	53	23	22	NIR'
4	1	18	1	14	0	39	1142	549	27	-1	
5	1	18	1	14	1	39	1142	211	23	89	KNDCC3LC2K5
5	1	18	1	14	2	258	1142	99	23	96	223495
5	1	18	1	14	3	456	1142	132	27	96	29,101.00
4	1	18	1	15	0	45	1192	355	23	-1	
5	1	18	1	15	1	45	1192	66	23	81	2019
5	1	18	1	15	2	172	1192	46	22	87	KIA
5	1	18	1	15	3	347	1192	53	23	22	NIR'
4	1	18	1	16	0	39	1263	549	27	-1	
5	1	18	1	16	1	39	1263	211	23	90	KNDCC3LC1K5
5	1	18	1	16	2	258	1263	99	23	93	223519
5	1	18	1	16	3	456	1263	132	27	96	29,101.00
4	1	18	1	17	0	45	1313	355	23	-1	
5	1	18	1	17	1	45	1313	66	23	84	2019
5	1	18	1	17	2	172	1313	46	22	84	KIA
5	1	18	1	17	3	347	1313	53	23	20	NIR'
4	1	18	1	18	0	39	1383	549	27	-1	
5	1	18	1	18	1	39	1383	211	23	90	KNDCC3LC1K5
5	1	18	1	18	2	258	1383	98	23	96	226954
5	1	18	1	18	3	456	1383	132	27	96	27,167.00
4	1	18	1	19	0	45	1433	355	23	-1	
5	1	18	1	19	1	45	1433	66	23	84	2019
5	1	18	1	19	2	172	1433	46	22	84	KIA
5	1	18	1	19	3	347	1433	53	23	20	NIR'
4	1	18	1	20	0	38	1503	550	23	-1	
5	1	18	1	20	1	38	1503	199	23	73	5XXGT4L36JG
5	1	18	1	20	2	247	1503	99	23	96	229883
5	1	18	1	20	3	532	1503	56	23	94	0.00
4	1	18	1	21	0	45	1553	355	23	-1	
5	1	18	1	21	1	45	1553	66	23	73	2018
5	1	18	1	21	2	172	1553	46	22	73	KIA
5	1	18	1	21	3	346	1553	54	23	95	OPT
4	1	18	1	22	0	38	1623	550	23	-1	
5	1	18	1	22	1	38	1623	192	23	89	3KPFL4A79JE
5	1	18	1	22	2	240	1623	98	23	96	231816
5	1	18	1	22	3	532	1623	56	23	96	0.00
4	1	18	1	23	0	45	1673	355	23	-1	
5	1	18	1	23	1	45	1673	66	23	73	2018
5	1	18	1	23	2	172	1673	46	22	73	KIA
5	1	18	1	23	3	347	1673	53	23	88	FOF
4	1	18	1	24	0	38	1743	550	27	-1	
5	1	18	1	24	1	38	1743	206	23	56	5XXGU4L3XJG
5	1	18	1	24	2	254	1743	97	23	96	234372
5	1	18	1	24	3	456	1743	132	27	96	25,854.00
4	1	18	1	25	0	45	1793	355	23	-1	
5	1	18	1	25	1	45	1793	66	23	73	2018
5	1	18	1	25	2	172	1793	46	22	73	KIA
5	1	18	1	25	3	346	1793	54	23	95	OPT
4	1	18	1	26	0	39	1864	549	27	-1	
5	1	18	1	26	1	39	1864	209	23	81	KNDCB3LC6K5
5	1	18	1	26	2	257	1864	98	23	96	236866
5	1	18	1	26	3	456	1864	132	27	96	24,858.00
4	1	18	1	27	0	45	1914	355	23	-1	
5	1	18	1	27	1	45	1914	66	23	82	2019
5	1	18	1	27	2	172	1914	46	22	83	KIA
5	1	18	1	27	3	347	1914	53	23	8	NIR'
4	1	18	1	28	0	39	1984	549	27	-1	
5	1	18	1	28	1	39	1984	209	23	84	KNDCB3LCOK5
5	1	18	1	28	2	257	1984	99	23	95	237303
5	1	18	1	28	3	456	1984	132	27	96	24,858.00
4	1	18	1	29	0	45	2034	355	23	-1	
5	1	18	1	29	1	45	2034	66	23	82	2019
5	1	18	1	29	2	172	2034	46	22	83	KIA
5	1	18	1	29	3	347	2034	53	23	8	NIR'
4	1	18	1	30	0	39	2104	549	27	-1	
5	1	18	1	30	1	39	2104	209	23	92	KNDCB3LC4K5
5	1	18	1	30	2	257	2104	99	23	96	239748
5	1	18	1	30	3	456	2104	132	27	96	24,858.00
4	1	18	1	31	0	45	2154	355	23	-1	
5	1	18	1	31	1	45	2154	66	23	82	2019
5	1	18	1	31	2	172	2154	46	22	83	KIA
5	1	18	1	31	3	347	2154	53	23	8	NIR'
4	1	18	1	32	0	38	2224	550	27	-1	
5	1	18	1	32	1	38	2224	203	23	62	5XXGU4L36JG
5	1	18	1	32	2	250	2224	98	23	95	244686
5	1	18	1	32	3	456	2224	132	27	96	25,475.00
