level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
5	1	18	1	5	2	254	596	98	23	96	474290
5	1	18	1	5	3	456	596	132	27	96	42,205.00
4	1	18	1	6	0	45	646	355	23	-1	
5	1	18	1	6	1	45	646	66	23	82	2019
5	1	18	1	6	2	172	646	46	22	82	KIA
5	1	18	1	6	3	346	646	54	23	96	SOF
4	1	18	1	7	0	38	716	550	27	-1	
5	1	18	1	7	1	38	716	206	23	79	5XYPK4A50KG
5	1	18	1	7	2	254	716	97	23	96	474294
5	1	18	1	7	3	456	716	132	27	95	42,169.00
4	1	18	1	8	0	45	766	355	23	-1	
5	1	18	1	8	1	45	766	66	23	82	2019
5	1	18	1	8	2	172	766	46	22	82	KIA
5	1	18	1	8	3	346	766	54	23	96	SOF
4	1	18	1	9	0	38	836	550	23	-1	
5	1	18	1	9	1	38	836	208	23	50	5XYPH4A52KG
5	1	18	1	9	2	255	836	98	23	95	474666
5	1	18	1	9	3	532	836	56	23	96	0.00
4	1	18	1	10	0	45	886	355	23	-1	
5	1	18	1	10	1	45	886	66	23	82	2019
5	1	18	1	10	2	172	886	46	22	82	KIA
5	1	18	1	10	3	346	886	54	23	96	SOF
4	1	18	1	11	0	38	956	550	27	-1	
5	1	18	1	11	1	38	956	208	23	55	5XYPH4A53KG
5	1	18	1	11	2	255	956	95	23	96	477401
5	1	18	1	11	3	457	956	131	27	96	38,726.00
4	1	18	1	12	0	45	1006	355	23	-1	
5	1	18	1	12	1	45	1006	66	23	82	2019
5	1	18	1	12	2	172	1006	46	22	82	KIA
5	1	18	1	12	3	346	1006	54	23	96	SOF
4	1	18	1	13	0	38	1076	550	27	-1	
5	1	18	1	13	1	38	1076	208	23	48	5XYPH4A55KG
5	1	18	1	13	2	255	1076	95	23	96	478811
5	1	18	1	13	3	457	1076	131	27	96	38,726.00
4	1	18	1	14	0	45	1126	355	23	-1	
5	1	18	1	14	1	45	1126	66	23	82	2019
5	1	18	1	14	2	172	1126	46	22	82	KIA
5	1	18	1	14	3	346	1126	54	23	96	SOF
4	1	18	1	15	0	38	1197	550	27	-1	
5	1	18	1	15	1	38	1197	206	23	84	5XYPK4A58KG
5	1	18	1	15	2	254	1197	97	23	96	478836
5	1	18	1	15	3	456	1197	132	27	96	41,801.00
4	1	18	1	16	0	45	1247	355	23	-1	
5	1	18	1	16	1	45	1247	66	23	83	2019
5	1	18	1	16	2	172	1247	46	22	83	KIA
5	1	18	1	16	3	346	1247	54	23	96	SOF
4	1	18	1	17	0	38	1317	550	27	-1	
5	1	18	1	17	1	38	1317	206	23	87	5XYPK4A57KG
5	1	18	1	17	2	254	1317	98	23	96	479573
5	1	18	1	17	3	457	1317	131	27	95	39,786.00
4	1	18	1	18	0	45	1367	355	23	-1	
5	1	18	1	18	1	45	1367	66	23	83	2019
5	1	18	1	18	2	172	1367	46	22	83	KIA
5	1	18	1	18	3	346	1367	54	23	96	SOF
4	1	18	1	19	0	38	1437	550	27	-1	
5	1	18	1	19	1	38	1437	209	23	79	5XYPG4A53KG
5	1	18	1	19	2	257	1437	99	23	96	480883
5	1	18	1	19	3	457	1437	131	27	96	34,190.00
4	1	18	1	20	0	45	1487	355	23	-1	
5	1	18	1	20	1	45	1487	66	23	83	2019
5	1	18	1	20	2	172	1487	46	22	83	KIA
5	1	18	1	20	3	346	1487	54	23	96	SOF
4	1	18	1	21	0	39	1557	549	27	-1	
5	1	18	1	21	1	39	1557	211	23	91	KNDPM3AC1J7
5	1	18	1	21	2	258	1557	98	23	96	488154
5	1	18	1	21	3	456	1557	132	27	96	24,664.00
4	1	18	1	22	0	45	1607	355	23	-1	
5	1	18	1	22	1	45	1607	66	23	76	2018
5	1	18	1	22	2	172	1607	46	22	76	KIA
5	1	18	1	22	3	346	1607	54	23	95	SPC
4	1	18	1	23	0	38	1677	550	27	-1	
5	1	18	1	23	1	38	1677	208	23	60	5XYPH4A53KG
5	1	18	1	23	2	255	1677	99	23	96	492349
5	1	18	1	23	3	457	1677	131	27	96	38,726.00
4	1	18	1	24	0	45	1727	355	23	-1	
5	1	18	1	24	1	45	1727	66	23	83	2019
5	1	18	1	24	2	172	1727	46	22	83	KIA
5	1	18	1	24	3	346	1727	54	23	96	SOF
4	1	18	1	25	0	38	1798	550	27	-1	
5	1	18	1	25	1	38	1798	209	23	77	5XYPG4A53KG
5	1	18	1	25	2	257	1798	98	23	96	493276
5	1	18	1	25	3	457	1798	131	27	96	31,842.00
4	1	18	1	26	0	45	1848	355	23	-1	
5	1	18	1	26	1	45	1848	66	23	81	2019
5	1	18	1	26	2	172	1848	46	22	87	KIA
5	1	18	1	26	3	346	1848	54	23	96	SOF
4	1	18	1	27	0	38	1918	550	27	-1	
5	1	18	1	27	1	38	1918	209	23	75	5XYPG4A52KG
5	1	18	1	27	2	257	1918	98	23	96	493852
5	1	18	1	27	3	457	1918	131	27	96	31,842.00
4	1	18	1	28	0	45	1968	355	23	-1	
5	1	18	1	28	1	45	1968	66	23	81	2019
5	1	18	1	28	2	172	1968	46	22	87	KIA
5	1	18	1	28	3	346	1968	54	23	96	SOF
4	1	18	1	29	0	38	2038	550	23	-1	
5	1	18	1	29	1	38	2038	209	23	78	5XYPG4A53KG
5	1	18	1	29	2	257	2038	98	23	96	493892
5	1	18	1	29	3	532	2038	56	23	95	0.00
4	1	18	1	30	0	45	2088	355	23	-1	
5	1	18	1	30	1	45	2088	66	23	81	2019
5	1	18	1	30	2	172	2088	46	22	87	KIA
5	1	18	1	30	3	346	2088	54	23	96	SOF
4	1	18	1	31	0	38	2158	550	27	-1	
5	1	18	1	31	1	38	2158	206	23	84	5XYPK4A50KG
5	1	18	1	31	2	254	2158	98	23	96	494349
5	1	18	1	31	3	456	2158	132	27	96	42,569.00
2	1	19	0	0	0	45	2208	355	23	-1	
3	1	19	1	0	0	45	2208	355	23	-1	
4	1	19	1	1	0	45	2208	355	23	-1	
5	1	19	1	1	1	45	2208	66	23	96	2019
5	1	19	1	1	2	172	2208	46	22	95	KIA
5	1	19	1	1	3	346	2208	54	23	96	SOF
2	1	20	0	0	0	20	2246	578	5	-1	
3	1	20	1	0	0	20	2246	578	5	-1	
4	1	20	1	1	0	20	2246	578	5	-1	
5	1	20	1	1	1	20	2246	578	5	95	 
