level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
5	1	18	1	5	2	172	591	46	22	76	KIA
5	1	18	1	5	3	346	591	54	23	94	OPT
4	1	18	1	6	0	38	662	550	23	-1	
5	1	18	1	6	1	38	662	199	23	10	5XXGT4L32JUG
5	1	18	1	6	2	247	662	99	23	96	272259
5	1	18	1	6	3	532	662	56	23	96	0.00
4	1	18	1	7	0	45	712	355	23	-1	
5	1	18	1	7	1	45	712	66	23	53	2018
5	1	18	1	7	2	172	712	46	22	53	KIA
5	1	18	1	7	3	346	712	54	23	94	OPT
4	1	18	1	8	0	38	782	550	23	-1	
5	1	18	1	8	1	38	782	204	23	81	5XXGT4L39KG
5	1	18	1	8	2	252	782	99	23	96	287228
5	1	18	1	8	3	532	782	56	23	96	0.00
4	1	18	1	9	0	45	832	355	23	-1	
5	1	18	1	9	1	45	832	66	23	81	2019
5	1	18	1	9	2	172	832	46	22	87	KIA
5	1	18	1	9	3	346	832	54	23	94	OPT
4	1	18	1	10	0	38	902	550	27	-1	
5	1	18	1	10	1	38	902	204	23	88	5XXGT4L32KG
5	1	18	1	10	2	252	902	98	23	96	290472
5	1	18	1	10	3	456	902	132	27	96	25,793.00
4	1	18	1	11	0	45	952	355	23	-1	
5	1	18	1	11	1	45	952	66	23	81	2019
5	1	18	1	11	2	172	952	46	22	87	KIA
5	1	18	1	11	3	346	952	54	23	94	OPT
4	1	18	1	12	0	38	1022	550	27	-1	
5	1	18	1	12	1	38	1022	204	23	83	5XXGT4L38KG
5	1	18	1	12	2	252	1022	99	23	96	290685
5	1	18	1	12	3	456	1022	132	27	96	25,411.00
4	1	18	1	13	0	45	1072	355	23	-1	
5	1	18	1	13	1	45	1072	66	23	81	2019
5	1	18	1	13	2	172	1072	46	22	87	KIA
5	1	18	1	13	3	346	1072	54	23	94	OPT
4	1	18	1	14	0	38	1142	550	27	-1	
5	1	18	1	14	1	38	1142	204	23	89	5XXGT4L37KG
5	1	18	1	14	2	252	1142	95	23	96	291231
5	1	18	1	14	3	456	1142	132	27	96	25,793.00
4	1	18	1	15	0	45	1192	355	23	-1	
5	1	18	1	15	1	45	1192	66	23	81	2019
5	1	18	1	15	2	172	1192	46	22	87	KIA
5	1	18	1	15	3	346	1192	54	23	94	OPT
4	1	18	1	16	0	38	1263	550	27	-1	
5	1	18	1	16	1	38	1263	204	23	84	5XXGT4L39KG
5	1	18	1	16	2	252	1263	95	23	96	292641
5	1	18	1	16	3	456	1263	132	27	95	25,411.00
4	1	18	1	17	0	45	1313	355	23	-1	
5	1	18	1	17	1	45	1313	66	23	84	2019
5	1	18	1	17	2	172	1313	46	22	84	KIA
5	1	18	1	17	3	346	1313	54	23	95	OPT
4	1	18	1	18	0	38	1383	550	27	-1	
5	1	18	1	18	1	38	1383	204	23	87	5XXGT4L36KG
5	1	18	1	18	2	252	1383	99	23	96	292709
5	1	18	1	18	3	456	1383	132	27	96	25,793.00
4	1	18	1	19	0	45	1433	355	23	-1	
5	1	18	1	19	1	45	1433	66	23	84	2019
5	1	18	1	19	2	172	1433	46	22	84	KIA
5	1	18	1	19	3	346	1433	54	23	95	OPT
4	1	18	1	20	0	38	1503	550	27	-1	
5	1	18	1	20	1	38	1503	204	23	85	5XXGT4L35KG
5	1	18	1	20	2	252	1503	99	23	96	293088
5	1	18	1	20	3	456	1503	132	27	96	26,281.00
4	1	18	1	21	0	45	1553	355	23	-1	
5	1	18	1	21	1	45	1553	66	23	84	2019
5	1	18	1	21	2	172	1553	46	22	84	KIA
5	1	18	1	21	3	346	1553	54	23	95	OPT
4	1	18	1	22	0	38	1623	550	27	-1	
5	1	18	1	22	1	38	1623	204	23	88	5XXGT4L32KG
5	1	18	1	22	2	252	1623	99	23	96	293100
5	1	18	1	22	3	456	1623	132	27	96	26,281.00
4	1	18	1	23	0	45	1673	355	23	-1	
5	1	18	1	23	1	45	1673	66	23	84	2019
5	1	18	1	23	2	172	1673	46	22	84	KIA
5	1	18	1	23	3	346	1673	54	23	95	OPT
4	1	18	1	24	0	38	1743	550	27	-1	
5	1	18	1	24	1	38	1743	204	23	90	5XXGT4L31KG
5	1	18	1	24	2	252	1743	99	23	96	293380
5	1	18	1	24	3	456	1743	132	27	96	26,742.00
4	1	18	1	25	0	45	1793	355	23	-1	
5	1	18	1	25	1	45	1793	66	23	84	2019
5	1	18	1	25	2	172	1793	46	22	84	KIA
5	1	18	1	25	3	346	1793	54	23	95	OPT
4	1	18	1	26	0	38	1864	550	27	-1	
5	1	18	1	26	1	38	1864	204	23	88	5XXGT4L31KG
5	1	18	1	26	2	252	1864	99	23	96	294819
5	1	18	1	26	3	456	1864	132	27	96	26,323.00
4	1	18	1	27	0	45	1914	355	23	-1	
5	1	18	1	27	1	45	1914	66	23	82	2019
5	1	18	1	27	2	172	1914	46	22	83	KIA
5	1	18	1	27	3	346	1914	54	23	95	OPT
4	1	18	1	28	0	38	1984	550	27	-1	
5	1	18	1	28	1	38	1984	204	23	85	5XXGT4L32KG
5	1	18	1	28	2	252	1984	99	23	96	294943
5	1	18	1	28	3	456	1984	132	27	96	26,784.00
4	1	18	1	29	0	45	2034	355	23	-1	
5	1	18	1	29	1	45	2034	66	23	82	2019
5	1	18	1	29	2	172	2034	46	22	83	KIA
5	1	18	1	29	3	346	2034	54	23	95	OPT
4	1	18	1	30	0	38	2104	550	27	-1	
5	1	18	1	30	1	38	2104	204	23	88	5XXGT4L31KG
5	1	18	1	30	2	253	2104	97	23	96	300134
5	1	18	1	30	3	456	2104	132	27	96	25,423.00
4	1	18	1	31	0	45	2154	355	23	-1	
5	1	18	1	31	1	45	2154	66	23	82	2019
5	1	18	1	31	2	172	2154	46	22	83	KIA
5	1	18	1	31	3	346	2154	54	23	95	OPT
4	1	18	1	32	0	38	2224	550	27	-1	
5	1	18	1	32	1	38	2224	204	23	84	5XXGT4L39KG
5	1	18	1	32	2	253	2224	98	23	96	300298
5	1	18	1	32	3	456	2224	132	27	96	25,380.00
