level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
5	1	18	1	5	2	172	591	46	22	83	KIA
5	1	18	1	5	3	346	591	54	23	94	OPT
4	1	18	1	6	0	38	662	550	27	-1	
5	1	18	1	6	1	38	662	208	23	89	5XXGU4L18KG
5	1	18	1	6	2	256	662	97	23	96	321994
5	1	18	1	6	3	456	662	132	27	96	27,240.00
4	1	18	1	7	0	45	712	355	23	-1	
5	1	18	1	7	1	45	712	66	23	81	2019
5	1	18	1	7	2	172	712	46	22	87	KIA
5	1	18	1	7	3	346	712	54	23	94	OPT
4	1	18	1	8	0	38	782	550	23	-1	
5	1	18	1	8	1	38	782	214	23	83	5XXGW4L25KG
5	1	18	1	8	2	263	782	94	23	96	322281
5	1	18	1	8	3	532	782	56	23	96	0.00
4	1	18	1	9	0	45	832	355	23	-1	
5	1	18	1	9	1	45	832	66	23	81	2019
5	1	18	1	9	2	172	832	46	22	87	KIA
5	1	18	1	9	3	346	832	54	23	94	OPT
4	1	18	1	10	0	38	902	550	27	-1	
5	1	18	1	10	1	38	902	208	23	87	5XXGU4L19KG
5	1	18	1	10	2	256	902	98	23	96	322927
5	1	18	1	10	3	457	902	131	27	96	30,182.00
4	1	18	1	11	0	45	952	355	23	-1	
5	1	18	1	11	1	45	952	66	23	81	2019
5	1	18	1	11	2	172	952	46	22	87	KIA
5	1	18	1	11	3	346	952	54	23	94	OPT
4	1	18	1	12	0	38	1022	550	27	-1	
5	1	18	1	12	1	38	1022	208	23	88	5XXGU4L11KG
5	1	18	1	12	2	256	1022	98	23	96	322985
5	1	18	1	12	3	457	1022	131	27	96	30,182.00
4	1	18	1	13	0	45	1072	355	23	-1	
5	1	18	1	13	1	45	1072	66	23	81	2019
5	1	18	1	13	2	172	1072	46	22	87	KIA
5	1	18	1	13	3	346	1072	54	23	94	OPT
4	1	18	1	14	0	38	1142	550	27	-1	
5	1	18	1	14	1	38	1142	208	23	85	5XXGU4L13KG
5	1	18	1	14	2	256	1142	97	23	96	324382
5	1	18	1	14	3	457	1142	131	27	96	30,182.00
4	1	18	1	15	0	45	1192	355	23	-1	
5	1	18	1	15	1	45	1192	66	23	81	2019
5	1	18	1	15	2	172	1192	46	22	87	KIA
5	1	18	1	15	3	346	1192	54	23	94	OPT
4	1	18	1	16	0	38	1263	550	27	-1	
5	1	18	1	16	1	38	1263	204	23	86	5XXGT4L32KG
5	1	18	1	16	2	253	1263	98	23	96	326113
5	1	18	1	16	3	456	1263	132	27	96	24,039.00
4	1	18	1	17	0	45	1313	355	23	-1	
5	1	18	1	17	1	45	1313	66	23	84	2019
5	1	18	1	17	2	172	1313	46	22	84	KIA
5	1	18	1	17	3	346	1313	54	23	95	OPT
4	1	18	1	18	0	38	1383	550	27	-1	
5	1	18	1	18	1	38	1383	204	23	90	5XXGT4L37KG
5	1	18	1	18	2	253	1383	98	23	96	326687
5	1	18	1	18	3	456	1383	132	27	96	24,039.00
4	1	18	1	19	0	45	1433	355	23	-1	
5	1	18	1	19	1	45	1433	66	23	84	2019
5	1	18	1	19	2	172	1433	46	22	84	KIA
5	1	18	1	19	3	346	1433	54	23	95	OPT
4	1	18	1	20	0	38	1503	550	27	-1	
5	1	18	1	20	1	38	1503	204	23	83	5XXGT4L39KG
5	1	18	1	20	2	253	1503	98	23	96	326688
5	1	18	1	20	3	456	1503	132	27	96	24,039.00
4	1	18	1	21	0	45	1553	355	23	-1	
5	1	18	1	21	1	45	1553	66	23	84	2019
5	1	18	1	21	2	172	1553	46	22	84	KIA
5	1	18	1	21	3	346	1553	54	23	95	OPT
4	1	18	1	22	0	38	1623	550	27	-1	
5	1	18	1	22	1	38	1623	204	23	83	5XXGT4L33KG
5	1	18	1	22	2	253	1623	98	23	96	328145
5	1	18	1	22	3	456	1623	132	27	96	25,380.00
4	1	18	1	23	0	45	1673	355	23	-1	
5	1	18	1	23	1	45	1673	66	23	84	2019
5	1	18	1	23	2	172	1673	46	22	84	KIA
5	1	18	1	23	3	346	1673	54	23	95	OPT
4	1	18	1	24	0	38	1743	550	27	-1	
5	1	18	1	24	1	38	1743	208	23	89	5XXGU4L15KG
5	1	18	1	24	2	256	1743	98	23	96	328210
5	1	18	1	24	3	456	1743	132	27	96	27,701.00
4	1	18	1	25	0	45	1793	355	23	-1	
5	1	18	1	25	1	45	1793	66	23	84	2019
5	1	18	1	25	2	172	1793	46	22	84	KIA
5	1	18	1	25	3	346	1793	54	23	95	OPT
4	1	18	1	26	0	38	1864	550	27	-1	
5	1	18	1	26	1	38	1864	204	23	83	5XXGT4L38KG
5	1	18	1	26	2	253	1864	98	23	96	328285
5	1	18	1	26	3	456	1864	132	27	96	23,567.00
4	1	18	1	27	0	45	1914	355	23	-1	
5	1	18	1	27	1	45	1914	66	23	82	2019
5	1	18	1	27	2	172	1914	46	22	83	KIA
5	1	18	1	27	3	346	1914	54	23	95	OPT
4	1	18	1	28	0	38	1984	550	27	-1	
5	1	18	1	28	1	38	1984	208	23	85	5XXGU4L15KG
5	1	18	1	28	2	256	1984	97	23	96	328286
5	1	18	1	28	3	457	1984	131	27	96	30,643.00
4	1	18	1	29	0	45	2034	355	23	-1	
5	1	18	1	29	1	45	2034	66	23	82	2019
5	1	18	1	29	2	172	2034	46	22	83	KIA
5	1	18	1	29	3	346	2034	54	23	95	OPT
4	1	18	1	30	0	38	2104	550	27	-1	
5	1	18	1	30	1	38	2104	204	23	81	5XXGT4L35KG
5	1	18	1	30	2	253	2104	94	23	96	328521
5	1	18	1	30	3	456	2104	132	27	96	25,380.00
4	1	18	1	31	0	45	2154	355	23	-1	
5	1	18	1	31	1	45	2154	66	23	82	2019
5	1	18	1	31	2	172	2154	46	22	83	KIA
5	1	18	1	31	3	346	2154	54	23	95	OPT
4	1	18	1	32	0	38	2224	550	27	-1	
5	1	18	1	32	1	38	2224	204	23	57	5XXGT4L35KG
5	1	18	1	32	2	253	2224	97	23	96	328552
5	1	18	1	32	3	456	2224	132	27	96	25,380.00
